codigo;nome;periodo;carga;submercado
23;BARRA 23;98;0;1
24;BARRA 24;98;0;1
1;BARRA 1;99;56.16176587;1
2;BARRA 2;99;56.16176587;1
3;BARRA 3;99;56.16176587;1
4;BARRA 4;99;56.16176587;1
5;BARRA 5;99;56.16176587;1
6;BARRA 6;99;56.16176587;1
7;BARRA 7;99;56.16176587;1
8;BARRA 8;99;56.16176587;1
9;BARRA 9;99;56.16176587;1
10;BARRA 10;99;56.16176587;1
11;BARRA 11;99;0;1
12;BARRA 12;99;0;1
13;BARRA 13;99;56.16176587;1
14;BARRA 14;99;56.16176587;1
15;BARRA 15;99;56.16176587;1
16;BARRA 16;99;56.16176587;1
17;BARRA 17;99;0;1
18;BARRA 18;99;56.16176587;1
19;BARRA 19;99;56.16176587;1
20;BARRA 20;99;56.16176587;1
21;BARRA 21;99;0;1
22;BARRA 22;99;0;1
23;BARRA 23;99;0;1
24;BARRA 24;99;0;1
1;BARRA 1;100;55.18729758;1
2;BARRA 2;100;55.18729758;1
3;BARRA 3;100;55.18729758;1
4;BARRA 4;100;55.18729758;1
5;BARRA 5;100;55.18729758;1
6;BARRA 6;100;55.18729758;1
7;BARRA 7;100;55.18729758;1
8;BARRA 8;100;55.18729758;1
9;BARRA 9;100;55.18729758;1
10;BARRA 10;100;55.18729758;1
11;BARRA 11;100;0;1
12;BARRA 12;100;0;1
13;BARRA 13;100;55.18729758;1
14;BARRA 14;100;55.18729758;1
15;BARRA 15;100;55.18729758;1
16;BARRA 16;100;55.18729758;1
17;BARRA 17;100;0;1
18;BARRA 18;100;55.18729758;1
19;BARRA 19;100;55.18729758;1
20;BARRA 20;100;55.18729758;1
21;BARRA 21;100;0;1
22;BARRA 22;100;0;1
23;BARRA 23;100;0;1
24;BARRA 24;100;0;1
1;BARRA 1;101;55.08957739;1
2;BARRA 2;101;55.08957739;1
3;BARRA 3;101;55.08957739;1
4;BARRA 4;101;55.08957739;1
5;BARRA 5;101;55.08957739;1
6;BARRA 6;101;55.08957739;1
7;BARRA 7;101;55.08957739;1
8;BARRA 8;101;55.08957739;1
9;BARRA 9;101;55.08957739;1
10;BARRA 10;101;55.08957739;1
11;BARRA 11;101;0;1
12;BARRA 12;101;0;1
13;BARRA 13;101;55.08957739;1
14;BARRA 14;101;55.08957739;1
15;BARRA 15;101;55.08957739;1
16;BARRA 16;101;55.08957739;1
17;BARRA 17;101;0;1
18;BARRA 18;101;55.08957739;1
19;BARRA 19;101;55.08957739;1
20;BARRA 20;101;55.08957739;1
21;BARRA 21;101;0;1
22;BARRA 22;101;0;1
23;BARRA 23;101;0;1
24;BARRA 24;101;0;1
1;BARRA 1;102;56.5881812;1
2;BARRA 2;102;56.5881812;1
3;BARRA 3;102;56.5881812;1
4;BARRA 4;102;56.5881812;1
5;BARRA 5;102;56.5881812;1
6;BARRA 6;102;56.5881812;1
7;BARRA 7;102;56.5881812;1
8;BARRA 8;102;56.5881812;1
9;BARRA 9;102;56.5881812;1
10;BARRA 10;102;56.5881812;1
11;BARRA 11;102;0;1
12;BARRA 12;102;0;1
13;BARRA 13;102;56.5881812;1
14;BARRA 14;102;56.5881812;1
15;BARRA 15;102;56.5881812;1
16;BARRA 16;102;56.5881812;1
17;BARRA 17;102;0;1
18;BARRA 18;102;56.5881812;1
19;BARRA 19;102;56.5881812;1
20;BARRA 20;102;56.5881812;1
21;BARRA 21;102;0;1
22;BARRA 22;102;0;1
23;BARRA 23;102;0;1
24;BARRA 24;102;0;1
1;BARRA 1;103;58.66080558;1
2;BARRA 2;103;58.66080558;1
3;BARRA 3;103;58.66080558;1
4;BARRA 4;103;58.66080558;1
5;BARRA 5;103;58.66080558;1
6;BARRA 6;103;58.66080558;1
7;BARRA 7;103;58.66080558;1
8;BARRA 8;103;58.66080558;1
9;BARRA 9;103;58.66080558;1
10;BARRA 10;103;58.66080558;1
11;BARRA 11;103;0;1
12;BARRA 12;103;0;1
13;BARRA 13;103;58.66080558;1
14;BARRA 14;103;58.66080558;1
15;BARRA 15;103;58.66080558;1
16;BARRA 16;103;58.66080558;1
17;BARRA 17;103;0;1
18;BARRA 18;103;58.66080558;1
19;BARRA 19;103;58.66080558;1
20;BARRA 20;103;58.66080558;1
21;BARRA 21;103;0;1
22;BARRA 22;103;0;1
23;BARRA 23;103;0;1
24;BARRA 24;103;0;1
1;BARRA 1;104;62.47599253;1
2;BARRA 2;104;62.47599253;1
3;BARRA 3;104;62.47599253;1
4;BARRA 4;104;62.47599253;1
5;BARRA 5;104;62.47599253;1
6;BARRA 6;104;62.47599253;1
7;BARRA 7;104;62.47599253;1
8;BARRA 8;104;62.47599253;1
9;BARRA 9;104;62.47599253;1
10;BARRA 10;104;62.47599253;1
11;BARRA 11;104;0;1
12;BARRA 12;104;0;1
13;BARRA 13;104;62.47599253;1
14;BARRA 14;104;62.47599253;1
15;BARRA 15;104;62.47599253;1
16;BARRA 16;104;62.47599253;1
17;BARRA 17;104;0;1
18;BARRA 18;104;62.47599253;1
19;BARRA 19;104;62.47599253;1
20;BARRA 20;104;62.47599253;1
21;BARRA 21;104;0;1
22;BARRA 22;104;0;1
23;BARRA 23;104;0;1
24;BARRA 24;104;0;1
1;BARRA 1;105;66.80643128;1
2;BARRA 2;105;66.80643128;1
3;BARRA 3;105;66.80643128;1
4;BARRA 4;105;66.80643128;1
5;BARRA 5;105;66.80643128;1
6;BARRA 6;105;66.80643128;1
7;BARRA 7;105;66.80643128;1
8;BARRA 8;105;66.80643128;1
9;BARRA 9;105;66.80643128;1
10;BARRA 10;105;66.80643128;1
11;BARRA 11;105;0;1
12;BARRA 12;105;0;1
13;BARRA 13;105;66.80643128;1
14;BARRA 14;105;66.80643128;1
15;BARRA 15;105;66.80643128;1
16;BARRA 16;105;66.80643128;1
17;BARRA 17;105;0;1
18;BARRA 18;105;66.80643128;1
19;BARRA 19;105;66.80643128;1
20;BARRA 20;105;66.80643128;1
21;BARRA 21;105;0;1
22;BARRA 22;105;0;1
23;BARRA 23;105;0;1
24;BARRA 24;105;0;1
1;BARRA 1;106;69.70250193;1
2;BARRA 2;106;69.70250193;1
3;BARRA 3;106;69.70250193;1
4;BARRA 4;106;69.70250193;1
5;BARRA 5;106;69.70250193;1
6;BARRA 6;106;69.70250193;1
7;BARRA 7;106;69.70250193;1
8;BARRA 8;106;69.70250193;1
9;BARRA 9;106;69.70250193;1
10;BARRA 10;106;69.70250193;1
11;BARRA 11;106;0;1
12;BARRA 12;106;0;1
13;BARRA 13;106;69.70250193;1
14;BARRA 14;106;69.70250193;1
15;BARRA 15;106;69.70250193;1
16;BARRA 16;106;69.70250193;1
17;BARRA 17;106;0;1
18;BARRA 18;106;69.70250193;1
19;BARRA 19;106;69.70250193;1
20;BARRA 20;106;69.70250193;1
21;BARRA 21;106;0;1
22;BARRA 22;106;0;1
23;BARRA 23;106;0;1
24;BARRA 24;106;0;1
1;BARRA 1;107;72.25621029;1
2;BARRA 2;107;72.25621029;1
3;BARRA 3;107;72.25621029;1
4;BARRA 4;107;72.25621029;1
5;BARRA 5;107;72.25621029;1
6;BARRA 6;107;72.25621029;1
7;BARRA 7;107;72.25621029;1
8;BARRA 8;107;72.25621029;1
9;BARRA 9;107;72.25621029;1
10;BARRA 10;107;72.25621029;1
11;BARRA 11;107;0;1
12;BARRA 12;107;0;1
13;BARRA 13;107;72.25621029;1
14;BARRA 14;107;72.25621029;1
15;BARRA 15;107;72.25621029;1
16;BARRA 16;107;72.25621029;1
17;BARRA 17;107;0;1
18;BARRA 18;107;72.25621029;1
19;BARRA 19;107;72.25621029;1
20;BARRA 20;107;72.25621029;1
21;BARRA 21;107;0;1
22;BARRA 22;107;0;1
23;BARRA 23;107;0;1
24;BARRA 24;107;0;1
1;BARRA 1;108;73.23136194;1
2;BARRA 2;108;73.23136194;1
3;BARRA 3;108;73.23136194;1
4;BARRA 4;108;73.23136194;1
5;BARRA 5;108;73.23136194;1
6;BARRA 6;108;73.23136194;1
7;BARRA 7;108;73.23136194;1
8;BARRA 8;108;73.23136194;1
9;BARRA 9;108;73.23136194;1
10;BARRA 10;108;73.23136194;1
11;BARRA 11;108;0;1
12;BARRA 12;108;0;1
13;BARRA 13;108;73.23136194;1
14;BARRA 14;108;73.23136194;1
15;BARRA 15;108;73.23136194;1
16;BARRA 16;108;73.23136194;1
17;BARRA 17;108;0;1
18;BARRA 18;108;73.23136194;1
19;BARRA 19;108;73.23136194;1
20;BARRA 20;108;73.23136194;1
21;BARRA 21;108;0;1
22;BARRA 22;108;0;1
23;BARRA 23;108;0;1
24;BARRA 24;108;0;1
1;BARRA 1;109;72.83159754;1
2;BARRA 2;109;72.83159754;1
3;BARRA 3;109;72.83159754;1
4;BARRA 4;109;72.83159754;1
5;BARRA 5;109;72.83159754;1
6;BARRA 6;109;72.83159754;1
7;BARRA 7;109;72.83159754;1
8;BARRA 8;109;72.83159754;1
9;BARRA 9;109;72.83159754;1
10;BARRA 10;109;72.83159754;1
11;BARRA 11;109;0;1
12;BARRA 12;109;0;1
13;BARRA 13;109;72.83159754;1
14;BARRA 14;109;72.83159754;1
15;BARRA 15;109;72.83159754;1
16;BARRA 16;109;72.83159754;1
17;BARRA 17;109;0;1
18;BARRA 18;109;72.83159754;1
19;BARRA 19;109;72.83159754;1
20;BARRA 20;109;72.83159754;1
21;BARRA 21;109;0;1
22;BARRA 22;109;0;1
23;BARRA 23;109;0;1
24;BARRA 24;109;0;1
1;BARRA 1;110;74.53247526;1
2;BARRA 2;110;74.53247526;1
3;BARRA 3;110;74.53247526;1
4;BARRA 4;110;74.53247526;1
5;BARRA 5;110;74.53247526;1
6;BARRA 6;110;74.53247526;1
7;BARRA 7;110;74.53247526;1
8;BARRA 8;110;74.53247526;1
9;BARRA 9;110;74.53247526;1
10;BARRA 10;110;74.53247526;1
11;BARRA 11;110;0;1
12;BARRA 12;110;0;1
13;BARRA 13;110;74.53247526;1
14;BARRA 14;110;74.53247526;1
15;BARRA 15;110;74.53247526;1
16;BARRA 16;110;74.53247526;1
17;BARRA 17;110;0;1
18;BARRA 18;110;74.53247526;1
19;BARRA 19;110;74.53247526;1
20;BARRA 20;110;74.53247526;1
21;BARRA 21;110;0;1
22;BARRA 22;110;0;1
23;BARRA 23;110;0;1
24;BARRA 24;110;0;1
1;BARRA 1;111;75.71126761;1
2;BARRA 2;111;75.71126761;1
3;BARRA 3;111;75.71126761;1
4;BARRA 4;111;75.71126761;1
5;BARRA 5;111;75.71126761;1
6;BARRA 6;111;75.71126761;1
7;BARRA 7;111;75.71126761;1
8;BARRA 8;111;75.71126761;1
9;BARRA 9;111;75.71126761;1
10;BARRA 10;111;75.71126761;1
11;BARRA 11;111;0;1
12;BARRA 12;111;0;1
13;BARRA 13;111;75.71126761;1
14;BARRA 14;111;75.71126761;1
15;BARRA 15;111;75.71126761;1
16;BARRA 16;111;75.71126761;1
17;BARRA 17;111;0;1
18;BARRA 18;111;75.71126761;1
19;BARRA 19;111;75.71126761;1
20;BARRA 20;111;75.71126761;1
21;BARRA 21;111;0;1
22;BARRA 22;111;0;1
23;BARRA 23;111;0;1
24;BARRA 24;111;0;1
1;BARRA 1;112;75.69760046;1
2;BARRA 2;112;75.69760046;1
3;BARRA 3;112;75.69760046;1
4;BARRA 4;112;75.69760046;1
5;BARRA 5;112;75.69760046;1
6;BARRA 6;112;75.69760046;1
7;BARRA 7;112;75.69760046;1
8;BARRA 8;112;75.69760046;1
9;BARRA 9;112;75.69760046;1
10;BARRA 10;112;75.69760046;1
11;BARRA 11;112;0;1
12;BARRA 12;112;0;1
13;BARRA 13;112;75.69760046;1
14;BARRA 14;112;75.69760046;1
15;BARRA 15;112;75.69760046;1
16;BARRA 16;112;75.69760046;1
17;BARRA 17;112;0;1
18;BARRA 18;112;75.69760046;1
19;BARRA 19;112;75.69760046;1
20;BARRA 20;112;75.69760046;1
21;BARRA 21;112;0;1
22;BARRA 22;112;0;1
23;BARRA 23;112;0;1
24;BARRA 24;112;0;1
1;BARRA 1;113;74.33635164;1
2;BARRA 2;113;74.33635164;1
3;BARRA 3;113;74.33635164;1
4;BARRA 4;113;74.33635164;1
5;BARRA 5;113;74.33635164;1
6;BARRA 6;113;74.33635164;1
7;BARRA 7;113;74.33635164;1
8;BARRA 8;113;74.33635164;1
9;BARRA 9;113;74.33635164;1
10;BARRA 10;113;74.33635164;1
11;BARRA 11;113;0;1
12;BARRA 12;113;0;1
13;BARRA 13;113;74.33635164;1
14;BARRA 14;113;74.33635164;1
15;BARRA 15;113;74.33635164;1
16;BARRA 16;113;74.33635164;1
17;BARRA 17;113;0;1
18;BARRA 18;113;74.33635164;1
19;BARRA 19;113;74.33635164;1
20;BARRA 20;113;74.33635164;1
21;BARRA 21;113;0;1
22;BARRA 22;113;0;1
23;BARRA 23;113;0;1
24;BARRA 24;113;0;1
1;BARRA 1;114;70.58608369;1
2;BARRA 2;114;70.58608369;1
3;BARRA 3;114;70.58608369;1
4;BARRA 4;114;70.58608369;1
5;BARRA 5;114;70.58608369;1
6;BARRA 6;114;70.58608369;1
7;BARRA 7;114;70.58608369;1
8;BARRA 8;114;70.58608369;1
9;BARRA 9;114;70.58608369;1
10;BARRA 10;114;70.58608369;1
11;BARRA 11;114;0;1
12;BARRA 12;114;0;1
13;BARRA 13;114;70.58608369;1
14;BARRA 14;114;70.58608369;1
15;BARRA 15;114;70.58608369;1
16;BARRA 16;114;70.58608369;1
17;BARRA 17;114;0;1
18;BARRA 18;114;70.58608369;1
19;BARRA 19;114;70.58608369;1
20;BARRA 20;114;70.58608369;1
21;BARRA 21;114;0;1
22;BARRA 22;114;0;1
23;BARRA 23;114;0;1
24;BARRA 24;114;0;1
1;BARRA 1;115;71.45941502;1
2;BARRA 2;115;71.45941502;1
3;BARRA 3;115;71.45941502;1
4;BARRA 4;115;71.45941502;1
5;BARRA 5;115;71.45941502;1
6;BARRA 6;115;71.45941502;1
7;BARRA 7;115;71.45941502;1
8;BARRA 8;115;71.45941502;1
9;BARRA 9;115;71.45941502;1
10;BARRA 10;115;71.45941502;1
11;BARRA 11;115;0;1
12;BARRA 12;115;0;1
13;BARRA 13;115;71.45941502;1
14;BARRA 14;115;71.45941502;1
15;BARRA 15;115;71.45941502;1
16;BARRA 16;115;71.45941502;1
17;BARRA 17;115;0;1
18;BARRA 18;115;71.45941502;1
19;BARRA 19;115;71.45941502;1
20;BARRA 20;115;71.45941502;1
21;BARRA 21;115;0;1
22;BARRA 22;115;0;1
23;BARRA 23;115;0;1
24;BARRA 24;115;0;1
1;BARRA 1;116;71.96988336;1
2;BARRA 2;116;71.96988336;1
3;BARRA 3;116;71.96988336;1
4;BARRA 4;116;71.96988336;1
5;BARRA 5;116;71.96988336;1
6;BARRA 6;116;71.96988336;1
7;BARRA 7;116;71.96988336;1
8;BARRA 8;116;71.96988336;1
9;BARRA 9;116;71.96988336;1
10;BARRA 10;116;71.96988336;1
11;BARRA 11;116;0;1
12;BARRA 12;116;0;1
13;BARRA 13;116;71.96988336;1
14;BARRA 14;116;71.96988336;1
15;BARRA 15;116;71.96988336;1
16;BARRA 16;116;71.96988336;1
17;BARRA 17;116;0;1
18;BARRA 18;116;71.96988336;1
19;BARRA 19;116;71.96988336;1
20;BARRA 20;116;71.96988336;1
21;BARRA 21;116;0;1
22;BARRA 22;116;0;1
23;BARRA 23;116;0;1
24;BARRA 24;116;0;1
1;BARRA 1;117;71.6528053;1
2;BARRA 2;117;71.6528053;1
3;BARRA 3;117;71.6528053;1
4;BARRA 4;117;71.6528053;1
5;BARRA 5;117;71.6528053;1
6;BARRA 6;117;71.6528053;1
7;BARRA 7;117;71.6528053;1
8;BARRA 8;117;71.6528053;1
9;BARRA 9;117;71.6528053;1
10;BARRA 10;117;71.6528053;1
11;BARRA 11;117;0;1
12;BARRA 12;117;0;1
13;BARRA 13;117;71.6528053;1
14;BARRA 14;117;71.6528053;1
15;BARRA 15;117;71.6528053;1
16;BARRA 16;117;71.6528053;1
17;BARRA 17;117;0;1
18;BARRA 18;117;71.6528053;1
19;BARRA 19;117;71.6528053;1
20;BARRA 20;117;71.6528053;1
21;BARRA 21;117;0;1
22;BARRA 22;117;0;1
23;BARRA 23;117;0;1
24;BARRA 24;117;0;1
1;BARRA 1;118;71.0712677;1
2;BARRA 2;118;71.0712677;1
3;BARRA 3;118;71.0712677;1
4;BARRA 4;118;71.0712677;1
5;BARRA 5;118;71.0712677;1
6;BARRA 6;118;71.0712677;1
7;BARRA 7;118;71.0712677;1
8;BARRA 8;118;71.0712677;1
9;BARRA 9;118;71.0712677;1
10;BARRA 10;118;71.0712677;1
11;BARRA 11;118;0;1
12;BARRA 12;118;0;1
13;BARRA 13;118;71.0712677;1
14;BARRA 14;118;71.0712677;1
15;BARRA 15;118;71.0712677;1
16;BARRA 16;118;71.0712677;1
17;BARRA 17;118;0;1
18;BARRA 18;118;71.0712677;1
19;BARRA 19;118;71.0712677;1
20;BARRA 20;118;71.0712677;1
21;BARRA 21;118;0;1
22;BARRA 22;118;0;1
23;BARRA 23;118;0;1
24;BARRA 24;118;0;1
1;BARRA 1;119;68.46562417;1
2;BARRA 2;119;68.46562417;1
3;BARRA 3;119;68.46562417;1
4;BARRA 4;119;68.46562417;1
5;BARRA 5;119;68.46562417;1
6;BARRA 6;119;68.46562417;1
7;BARRA 7;119;68.46562417;1
8;BARRA 8;119;68.46562417;1
9;BARRA 9;119;68.46562417;1
10;BARRA 10;119;68.46562417;1
11;BARRA 11;119;0;1
12;BARRA 12;119;0;1
13;BARRA 13;119;68.46562417;1
14;BARRA 14;119;68.46562417;1
15;BARRA 15;119;68.46562417;1
16;BARRA 16;119;68.46562417;1
17;BARRA 17;119;0;1
18;BARRA 18;119;68.46562417;1
19;BARRA 19;119;68.46562417;1
20;BARRA 20;119;68.46562417;1
21;BARRA 21;119;0;1
22;BARRA 22;119;0;1
23;BARRA 23;119;0;1
24;BARRA 24;119;0;1
1;BARRA 1;120;64.61558596;1
2;BARRA 2;120;64.61558596;1
3;BARRA 3;120;64.61558596;1
4;BARRA 4;120;64.61558596;1
5;BARRA 5;120;64.61558596;1
6;BARRA 6;120;64.61558596;1
7;BARRA 7;120;64.61558596;1
8;BARRA 8;120;64.61558596;1
9;BARRA 9;120;64.61558596;1
10;BARRA 10;120;64.61558596;1
11;BARRA 11;120;0;1
12;BARRA 12;120;0;1
13;BARRA 13;120;64.61558596;1
14;BARRA 14;120;64.61558596;1
15;BARRA 15;120;64.61558596;1
16;BARRA 16;120;64.61558596;1
17;BARRA 17;120;0;1
18;BARRA 18;120;64.61558596;1
19;BARRA 19;120;64.61558596;1
20;BARRA 20;120;64.61558596;1
21;BARRA 21;120;0;1
22;BARRA 22;120;0;1
23;BARRA 23;120;0;1
24;BARRA 24;120;0;1
1;BARRA 1;121;61.23091454;1
2;BARRA 2;121;61.23091454;1
3;BARRA 3;121;61.23091454;1
4;BARRA 4;121;61.23091454;1
5;BARRA 5;121;61.23091454;1
6;BARRA 6;121;61.23091454;1
7;BARRA 7;121;61.23091454;1
8;BARRA 8;121;61.23091454;1
9;BARRA 9;121;61.23091454;1
10;BARRA 10;121;61.23091454;1
11;BARRA 11;121;0;1
12;BARRA 12;121;0;1
13;BARRA 13;121;61.23091454;1
14;BARRA 14;121;61.23091454;1
15;BARRA 15;121;61.23091454;1
16;BARRA 16;121;61.23091454;1
17;BARRA 17;121;0;1
18;BARRA 18;121;61.23091454;1
19;BARRA 19;121;61.23091454;1
20;BARRA 20;121;61.23091454;1
21;BARRA 21;121;0;1
22;BARRA 22;121;0;1
23;BARRA 23;121;0;1
24;BARRA 24;121;0;1
1;BARRA 1;122;57.98496468;1
2;BARRA 2;122;57.98496468;1
3;BARRA 3;122;57.98496468;1
4;BARRA 4;122;57.98496468;1
5;BARRA 5;122;57.98496468;1
6;BARRA 6;122;57.98496468;1
7;BARRA 7;122;57.98496468;1
8;BARRA 8;122;57.98496468;1
9;BARRA 9;122;57.98496468;1
10;BARRA 10;122;57.98496468;1
11;BARRA 11;122;0;1
12;BARRA 12;122;0;1
13;BARRA 13;122;57.98496468;1
14;BARRA 14;122;57.98496468;1
15;BARRA 15;122;57.98496468;1
16;BARRA 16;122;57.98496468;1
17;BARRA 17;122;0;1
18;BARRA 18;122;57.98496468;1
19;BARRA 19;122;57.98496468;1
20;BARRA 20;122;57.98496468;1
21;BARRA 21;122;0;1
22;BARRA 22;122;0;1
23;BARRA 23;122;0;1
24;BARRA 24;122;0;1
1;BARRA 1;123;56.34217241;1
2;BARRA 2;123;56.34217241;1
3;BARRA 3;123;56.34217241;1
4;BARRA 4;123;56.34217241;1
5;BARRA 5;123;56.34217241;1
6;BARRA 6;123;56.34217241;1
7;BARRA 7;123;56.34217241;1
8;BARRA 8;123;56.34217241;1
9;BARRA 9;123;56.34217241;1
10;BARRA 10;123;56.34217241;1
11;BARRA 11;123;0;1
12;BARRA 12;123;0;1
13;BARRA 13;123;56.34217241;1
14;BARRA 14;123;56.34217241;1
15;BARRA 15;123;56.34217241;1
16;BARRA 16;123;56.34217241;1
17;BARRA 17;123;0;1
18;BARRA 18;123;56.34217241;1
19;BARRA 19;123;56.34217241;1
20;BARRA 20;123;56.34217241;1
21;BARRA 21;123;0;1
22;BARRA 22;123;0;1
23;BARRA 23;123;0;1
24;BARRA 24;123;0;1
1;BARRA 1;124;54.98160686;1
2;BARRA 2;124;54.98160686;1
3;BARRA 3;124;54.98160686;1
4;BARRA 4;124;54.98160686;1
5;BARRA 5;124;54.98160686;1
6;BARRA 6;124;54.98160686;1
7;BARRA 7;124;54.98160686;1
8;BARRA 8;124;54.98160686;1
9;BARRA 9;124;54.98160686;1
10;BARRA 10;124;54.98160686;1
11;BARRA 11;124;0;1
12;BARRA 12;124;0;1
13;BARRA 13;124;54.98160686;1
14;BARRA 14;124;54.98160686;1
15;BARRA 15;124;54.98160686;1
16;BARRA 16;124;54.98160686;1
17;BARRA 17;124;0;1
18;BARRA 18;124;54.98160686;1
19;BARRA 19;124;54.98160686;1
20;BARRA 20;124;54.98160686;1
21;BARRA 21;124;0;1
22;BARRA 22;124;0;1
23;BARRA 23;124;0;1
24;BARRA 24;124;0;1
1;BARRA 1;125;55.07112677;1
2;BARRA 2;125;55.07112677;1
3;BARRA 3;125;55.07112677;1
4;BARRA 4;125;55.07112677;1
5;BARRA 5;125;55.07112677;1
6;BARRA 6;125;55.07112677;1
7;BARRA 7;125;55.07112677;1
8;BARRA 8;125;55.07112677;1
9;BARRA 9;125;55.07112677;1
10;BARRA 10;125;55.07112677;1
11;BARRA 11;125;0;1
12;BARRA 12;125;0;1
13;BARRA 13;125;55.07112677;1
14;BARRA 14;125;55.07112677;1
15;BARRA 15;125;55.07112677;1
16;BARRA 16;125;55.07112677;1
17;BARRA 17;125;0;1
18;BARRA 18;125;55.07112677;1
19;BARRA 19;125;55.07112677;1
20;BARRA 20;125;55.07112677;1
21;BARRA 21;125;0;1
22;BARRA 22;125;0;1
23;BARRA 23;125;0;1
24;BARRA 24;125;0;1
1;BARRA 1;126;56.33943896;1
2;BARRA 2;126;56.33943896;1
3;BARRA 3;126;56.33943896;1
4;BARRA 4;126;56.33943896;1
5;BARRA 5;126;56.33943896;1
6;BARRA 6;126;56.33943896;1
7;BARRA 7;126;56.33943896;1
8;BARRA 8;126;56.33943896;1
9;BARRA 9;126;56.33943896;1
10;BARRA 10;126;56.33943896;1
11;BARRA 11;126;0;1
12;BARRA 12;126;0;1
13;BARRA 13;126;56.33943896;1
14;BARRA 14;126;56.33943896;1
15;BARRA 15;126;56.33943896;1
16;BARRA 16;126;56.33943896;1
17;BARRA 17;126;0;1
18;BARRA 18;126;56.33943896;1
19;BARRA 19;126;56.33943896;1
20;BARRA 20;126;56.33943896;1
21;BARRA 21;126;0;1
22;BARRA 22;126;0;1
23;BARRA 23;126;0;1
24;BARRA 24;126;0;1
1;BARRA 1;127;58.18177176;1
2;BARRA 2;127;58.18177176;1
3;BARRA 3;127;58.18177176;1
4;BARRA 4;127;58.18177176;1
5;BARRA 5;127;58.18177176;1
6;BARRA 6;127;58.18177176;1
7;BARRA 7;127;58.18177176;1
8;BARRA 8;127;58.18177176;1
9;BARRA 9;127;58.18177176;1
10;BARRA 10;127;58.18177176;1
11;BARRA 11;127;0;1
12;BARRA 12;127;0;1
13;BARRA 13;127;58.18177176;1
14;BARRA 14;127;58.18177176;1
15;BARRA 15;127;58.18177176;1
16;BARRA 16;127;58.18177176;1
17;BARRA 17;127;0;1
18;BARRA 18;127;58.18177176;1
19;BARRA 19;127;58.18177176;1
20;BARRA 20;127;58.18177176;1
21;BARRA 21;127;0;1
22;BARRA 22;127;0;1
23;BARRA 23;127;0;1
24;BARRA 24;127;0;1
1;BARRA 1;128;62.20538286;1
2;BARRA 2;128;62.20538286;1
3;BARRA 3;128;62.20538286;1
4;BARRA 4;128;62.20538286;1
5;BARRA 5;128;62.20538286;1
6;BARRA 6;128;62.20538286;1
7;BARRA 7;128;62.20538286;1
8;BARRA 8;128;62.20538286;1
9;BARRA 9;128;62.20538286;1
10;BARRA 10;128;62.20538286;1
11;BARRA 11;128;0;1
12;BARRA 12;128;0;1
13;BARRA 13;128;62.20538286;1
14;BARRA 14;128;62.20538286;1
15;BARRA 15;128;62.20538286;1
16;BARRA 16;128;62.20538286;1
17;BARRA 17;128;0;1
18;BARRA 18;128;62.20538286;1
19;BARRA 19;128;62.20538286;1
20;BARRA 20;128;62.20538286;1
21;BARRA 21;128;0;1
22;BARRA 22;128;0;1
23;BARRA 23;128;0;1
24;BARRA 24;128;0;1
1;BARRA 1;129;66.31304691;1
2;BARRA 2;129;66.31304691;1
3;BARRA 3;129;66.31304691;1
4;BARRA 4;129;66.31304691;1
5;BARRA 5;129;66.31304691;1
6;BARRA 6;129;66.31304691;1
7;BARRA 7;129;66.31304691;1
8;BARRA 8;129;66.31304691;1
9;BARRA 9;129;66.31304691;1
10;BARRA 10;129;66.31304691;1
11;BARRA 11;129;0;1
12;BARRA 12;129;0;1
13;BARRA 13;129;66.31304691;1
14;BARRA 14;129;66.31304691;1
15;BARRA 15;129;66.31304691;1
16;BARRA 16;129;66.31304691;1
17;BARRA 17;129;0;1
18;BARRA 18;129;66.31304691;1
19;BARRA 19;129;66.31304691;1
20;BARRA 20;129;66.31304691;1
21;BARRA 21;129;0;1
22;BARRA 22;129;0;1
23;BARRA 23;129;0;1
24;BARRA 24;129;0;1
1;BARRA 1;130;69.4243753;1
2;BARRA 2;130;69.4243753;1
3;BARRA 3;130;69.4243753;1
4;BARRA 4;130;69.4243753;1
5;BARRA 5;130;69.4243753;1
6;BARRA 6;130;69.4243753;1
7;BARRA 7;130;69.4243753;1
8;BARRA 8;130;69.4243753;1
9;BARRA 9;130;69.4243753;1
10;BARRA 10;130;69.4243753;1
11;BARRA 11;130;0;1
12;BARRA 12;130;0;1
13;BARRA 13;130;69.4243753;1
14;BARRA 14;130;69.4243753;1
15;BARRA 15;130;69.4243753;1
16;BARRA 16;130;69.4243753;1
17;BARRA 17;130;0;1
18;BARRA 18;130;69.4243753;1
19;BARRA 19;130;69.4243753;1
20;BARRA 20;130;69.4243753;1
21;BARRA 21;130;0;1
22;BARRA 22;130;0;1
23;BARRA 23;130;0;1
24;BARRA 24;130;0;1
1;BARRA 1;131;71.62205416;1
2;BARRA 2;131;71.62205416;1
3;BARRA 3;131;71.62205416;1
4;BARRA 4;131;71.62205416;1
5;BARRA 5;131;71.62205416;1
6;BARRA 6;131;71.62205416;1
7;BARRA 7;131;71.62205416;1
8;BARRA 8;131;71.62205416;1
9;BARRA 9;131;71.62205416;1
10;BARRA 10;131;71.62205416;1
11;BARRA 11;131;0;1
12;BARRA 12;131;0;1
13;BARRA 13;131;71.62205416;1
